gene,logFC,P.Value,adj.P.Val
LMTK3,0.734297899188356,3.62399774821831e-08,7.941987011531671e-07
RUVBL1,0.583360717254771,3.63775020282473e-08,7.966185019419759e-07
ZNF215,0.979515749536906,3.67192997408805e-08,8.029068309412174e-07
MGLL,0.527258680139539,3.68244787247576e-08,8.046080154373058e-07
MT1L,-0.922899759965395,3.70291970830966e-08,8.08479973163479e-07
LUZP1,0.696931682326928,3.73537984061971e-08,8.149617131115963e-07
SLC9A7P1,-0.679638646737525,3.74498429803164e-08,8.164510278230996e-07
PLA2G1B,-1.59042308095322,3.78254628522544e-08,8.240286896234635e-07
GATA6,-0.534041157861887,3.79848215505742e-08,8.26887359798722e-07
RBKS,0.626265037823082,3.81336116773338e-08,8.288983579685545e-07
XLOC_007860,-0.649407736824609,3.85225396179863e-08,8.361155053865446e-07
SULT4A1,0.812243782327615,3.87420831006865e-08,8.402600281645572e-07
ORM1,-1.53815818305629,3.88415732085323e-08,8.415002833334593e-07
EDAR,0.570375343996294,3.88565361536513e-08,8.415002833334593e-07
CYP27B1,0.720094966019435,3.96571894953981e-08,8.575757799049001e-07
ENPP4,-0.568299373509632,3.98377245159765e-08,8.608463588790568e-07
SFTPD,-0.679501803207784,4.03257515067016e-08,8.70112470836231e-07
LOC100505695,-0.720607038102479,4.05659524830903e-08,8.74011885317491e-07
BEX1,-1.43482808588568,4.09781556470688e-08,8.810888713484359e-07
TRIB2,-0.549017079957395,4.09843639285869e-08,8.810888713484359e-07
LOC100507568,0.670760345759314,4.11750119192972e-08,8.845403876347268e-07
ABHD3,0.525706662535084,4.13292987277889e-08,8.872063046108548e-07
C10orf125,0.944484481240796,4.15151769934973e-08,8.905460010838676e-07
SLC6A20,1.04644097718469,4.18612258396614e-08,8.973141538847333e-07
SLC35D1,0.550008569165916,4.18956056106904e-08,8.973965435036221e-07
STEAP1,0.919779029621697,4.24637787504329e-08,9.082427437538006e-07
PARP9,0.678777349788124,4.31799111054667e-08,9.215477324382392e-07
TEX11,1.14078977446423,4.34952952606249e-08,9.276050341939365e-07
GNAI1,-0.819272790505284,4.36875667789953e-08,9.306116927844802e-07
SH3D21,1.07994023499301,4.36996099102553e-08,9.306116927844802e-07
SULT2A1,-2.24207018733892,4.39057592411848e-08,9.343247303258066e-07
XLOC_010806,-0.740896612181696,4.41194564888056e-08,9.381928996331541e-07
OTC,2.3732754339264,4.42816947772061e-08,9.409620000813687e-07
XLOC_008701,-1.09798668951824,4.45995083808584e-08,9.470306013704239e-07
ATP8,-0.602007811219348,4.51039899308998e-08,9.570513040355835e-07
ATP11A,0.742200195904903,4.53458294908122e-08,9.614886270389529e-07
MMP12,1.9738063748153,4.57923715240881e-08,9.702568236120413e-07
AKR1C4,0.805040869541477,4.61745363311237e-08,9.776493326362128e-07
DGKG,0.705399612812473,4.62895955211403e-08,9.793798654969555e-07
CDC45,0.986353880148195,4.65373536389245e-08,9.839134883026714e-07
POLR3G,0.756131151218224,4.81782782371909e-08,1.0143490069919002e-06
ACAT1,-0.742489953490517,4.8183993934963e-08,1.0143490069919002e-06
ORC1,0.893983558773028,4.82893769219047e-08,1.015839805999238e-06
FAM54A,0.906097755681391,4.87969557755963e-08,1.0257832162612475e-06
GSG2,0.877431968134529,4.88522913674929e-08,1.0262123936439466e-06
XLOC_011858,1.03579535432746,5.0040587612917e-08,1.0496736536533937e-06
HNF4G,1.01069168961295,5.04990860276865e-08,1.057781283094548e-06
STIL,0.701899716111855,5.05990116988264e-08,1.0583656624947404e-06
ARL6IP1,0.575125154198767,5.10657537990839e-08,1.0662698640654888e-06
CACNA2D2,-0.909909194778619,5.10857482171025e-08,1.0662698640654888e-06
TACC3,0.833333818546994,5.12463230382761e-08,1.0688622721425535e-06
IL20RB,0.649639102837933,5.1526195073301e-08,1.0731763435961515e-06
FLVCR1,0.766847942079916,5.19849781960162e-08,1.0802268056267504e-06
TSC22D3,-0.592189458205366,5.2344374609333e-08,1.0863675713411568e-06
ST3GAL6,-0.791553181556541,5.28991004416702e-08,1.09633199138209e-06
LINC00483,1.14678301607203,5.34695952017432e-08,1.1072554638626155e-06
TFAP2C,0.562258812975544,5.36598613614878e-08,1.1097508836674196e-06
SLC22A10,-0.992190318166817,5.40161354512385e-08,1.1155489730435678e-06
ABCA2,-0.502501075403072,5.42276203566447e-08,1.1191301313490692e-06
GLTPD2,1.20083359537163,5.43337018341091e-08,1.1205325119303848e-06
SLC39A5,2.57041102421309,5.44550184663435e-08,1.1222469023063834e-06
BIRC5,0.878643352234203,5.49377293147877e-08,1.1306092360665133e-06
IL1RN,0.843345769390264,5.51787220718784e-08,1.1347741667238367e-06
XLOC_014403,-1.23742157850439,5.52661694580728e-08,1.1357777538698205e-06
TUBA1C,0.528887066624911,5.69289775971925e-08,1.165873723781389e-06
FHL2,0.695665675612271,5.7231587211054e-08,1.171254794539314e-06
XLOC_013925,-1.37442321170529,5.7518944610398e-08,1.1763164538694337e-06
KRT42P,0.834787994969905,5.78536704843552e-08,1.1815174900585342e-06
NEK2,0.915763864133446,5.79252691772921e-08,1.1816280609522304e-06
KIF23,0.867848391445721,5.79395003345639e-08,1.1816280609522304e-06
CLCN2,0.848994942349787,5.83739648728151e-08,1.1896630233580377e-06
CSRNP3,-0.538558991434491,5.85125679159243e-08,1.1916613623791984e-06
GPR133,-0.74845595870692,5.90799398987484e-08,1.2014312081527581e-06
LYPD5,1.13740611122035,5.91149287800765e-08,1.2014312081527581e-06
HIST1H2AI,1.0421595171297,5.92707975527583e-08,1.2037665504357021e-06
CCNI2,0.517770955932146,5.96792166556254e-08,1.2096720229103715e-06
XLOC_l2_006138,-1.1423514489679,5.96850562549353e-08,1.2096720229103715e-06
LOC202181,-0.620909551355023,6.00442530553384e-08,1.2144394417001274e-06
XLOC_014103,1.38343379378404,6.04995858762508e-08,1.222807310681746e-06
ACSL5,0.63648293942132,6.17117592795012e-08,1.2438855841604808e-06
XLOC_l2_009139,0.509287174589098,6.18360170984488e-08,1.2455358947835594e-06
C14orf80,0.507391786358937,6.18933151892555e-08,1.2458361279327674e-06
TMTC4,-0.523077248445885,6.19475776951762e-08,1.246074889326378e-06
UBE2S,0.614984769903369,6.22865861868988e-08,1.252037068988086e-06
LOC646976,0.600966027799606,6.38944427415567e-08,1.2808525806881777e-06
CAPN13,-0.693938037711506,6.49723445540034e-08,1.29980072277267e-06
MEST,0.678979555271273,6.5202840107607e-08,1.303524534069629e-06
PHOSPHO2-KLHL23,0.949941256431882,6.52850083533288e-08,1.3042799629419626e-06
SAMD9,0.764693294183115,6.54505925438478e-08,1.3066997375533962e-06
SVIL,0.516704718094497,6.67362290057664e-08,1.3314625241150462e-06
MT1G,-1.20672582363862,6.73249713186839e-08,1.342297325043068e-06
FANCA,0.772378927188887,6.80470874217347e-08,1.3557747831525012e-06
CELA2A,-1.74061961287368,6.84484963290013e-08,1.362848516339221e-06
FBXO6,0.50634528743697,6.85230224646029e-08,1.363408655511002e-06
MLK7-AS1,1.1577169814557,6.85745831137912e-08,1.363511399558928e-06
GBP1,1.1207794325399,6.91619682014504e-08,1.3742609340799352e-06
ADRA2A,1.27871542463632,6.97556834559124e-08,1.3841863777193472e-06
SNORD22,-0.779500841000706,6.9911509321071e-08,1.3863423994113596e-06
KIRREL2,-0.721810876593761,7.10889795459239e-08,1.407791732409442e-06
ACHE,0.782393722693294,7.11802007511492e-08,1.4086489829459748e-06
ANP32E,0.500510974955392,7.20081176308435e-08,1.42311671885355e-06
XLOC_012786,-1.07181224620674,7.22804985033052e-08,1.4275398454402779e-06
JMJD5,-0.84482537802151,7.36924220134204e-08,1.4515233901678274e-06
FITM2,0.69812214518764,7.37776602935397e-08,1.4522289890867682e-06
IFI35,0.606515234982682,7.44332120698774e-08,1.4631727333174295e-06
LOC100505821,-0.59298307751888,7.454927719507e-08,1.4644747046849712e-06
ZNF415,-0.87648221157962,7.50910424587313e-08,1.4721651472829856e-06
LYAR,0.527023407474703,7.57013972554397e-08,1.4811668858474448e-06
HENMT1,0.713221515137623,7.62435859239748e-08,1.4897915579346885e-06
TAC4,-1.15385663667113,7.67818471648885e-08,1.4983166829228041e-06
TUBA1A,0.602183987492911,7.74432275435181e-08,1.5092185484409216e-06
ACSM2B,-1.29544174651259,7.88219692184255e-08,1.5310112567026363e-06
TNIK,0.659687478358788,7.88764975455269e-08,1.5310584609431603e-06
C3orf55,1.25154390706171,7.96986657160921e-08,1.5449765092773845e-06
MB21D1,0.702464124136399,7.98855987286686e-08,1.547505431637887e-06
LOC286161,-0.528951951915264,7.9934437363084e-08,1.547505431637887e-06
KRT80,1.37626790158946,8.00347536745988e-08,1.5484274792555034e-06
SIDT2,-0.634832699849076,8.06432542282433e-08,1.5591736547760617e-06
RNF208,-0.514295790109504,8.24649160941216e-08,1.5933457949862233e-06
FGD6,0.797024211023119,8.25795518983077e-08,1.594512398940517e-06
LOC255167,-1.06731990708781,8.28959947269004e-08,1.599571564697406e-06
C12orf36,1.15067586533578,8.36471080724987e-08,1.6119483357603881e-06
GK3P,0.95555150129506,8.38849745579682e-08,1.6154728914217363e-06
TUBA8,-0.651219924631749,8.44957900721022e-08,1.625868885346158e-06
SLC9A7,-0.640793293942295,8.45354449710402e-08,1.625868885346158e-06
NACAD,-0.640672152791604,8.62536141424052e-08,1.6556637572939283e-06
CACHD1,-0.51811966666981,8.65610175311324e-08,1.660479884598511e-06
RASAL2,0.55481685198202,8.74895268511621e-08,1.677196487346348e-06
MARVELD3,1.30471410269949,8.88545159408097e-08,1.7022532688842993e-06
CCNB1,0.702515363872327,9.02566159668393e-08,1.7212598507679904e-06
OIP5,0.940772674921239,9.06008700402642e-08,1.7267045192887706e-06
TM4SF1,0.847261199411703,9.13386977912494e-08,1.7394280591730862e-06
SDCBP2,0.7319878219348,9.17252909167772e-08,1.7447397083898048e-06
BCL2L11,-0.661137080499993,9.18740267355965e-08,1.7458388919026036e-06
FEN1,0.761420577152131,9.19607113635226e-08,1.7458388919026036e-06
LILRA2,0.619521945054804,9.19612972868256e-08,1.7458388919026036e-06
TUBB2A,0.655018591394605,9.20732495592183e-08,1.7468358024830906e-06
LRFN4,0.657464861436245,9.31364857115865e-08,1.7647292341019368e-06
KIF20A,0.959758422588099,9.32654989583848e-08,1.7660351052764257e-06
TMC6,0.669237016043113,9.34378376616819e-08,1.7670213469765173e-06
TOP2A,1.08074082699085,9.39050614807234e-08,1.7735023485332334e-06
KRT6B,1.53651866495317,9.39989261616429e-08,1.7735023485332334e-06
SNORA54,-0.66640098454198,9.40160810323577e-08,1.7735023485332334e-06
NRIP3,-0.986377258130748,9.46448833054028e-08,1.78410765271275e-06
LOC100132790,-0.945034487278905,9.47396806610351e-08,1.7847498302990384e-06
FERMT1,0.527555905142111,9.5022698985444e-08,1.7889347071007227e-06
XLOC_007275,-0.977217285893501,9.6241677833151e-08,1.8107237056086055e-06
MOV10,0.569729045280361,9.6530711655626e-08,1.8138392289869163e-06
C12orf48,0.819131334526823,9.67922220541122e-08,1.8164302820729565e-06
CHAF1B,0.692514860925557,9.69497010914002e-08,1.8182245154269744e-06
XLOC_002073,-1.22713077806357,9.76034688371052e-08,1.8281521620043644e-06
COLEC12,-0.807581109776374,9.89251318868012e-08,1.8517272457893716e-06
EFEMP1,-0.920686629060622,9.90202350289087e-08,1.8523276047291973e-06
C16orf89,-1.44760325377477,9.98586053039662e-08,1.865635532532078e-06
CDC20,0.833747258457036,1.00472900075705e-07,1.8759196870551578e-06
SLC35C1,0.500941128927903,1.0088205206623e-07,1.882363013411027e-06
GREM2,-1.77598751202844,1.01285835588693e-07,1.888698056015552e-06
XLOC_004283,-1.10067312990314,1.01988286603651e-07,1.8993864174322533e-06
APAF1,0.831081900262971,1.0249170676547e-07,1.9059866596417217e-06
XLOC_007374,-1.33156412110531,1.03907747681134e-07,1.929021407993156e-06
XLOC_004774,-0.532930596848554,1.04524094052031e-07,1.9392386843441204e-06
HIST1H2AB,0.673491712459424,1.05075668486138e-07,1.9457868591497312e-06
TBKBP1,-0.848162916639303,1.05660363527498e-07,1.9553820927872237e-06
GLB1L2,0.889872406415665,1.0681245912781e-07,1.9742166973887297e-06
LOC100505853,-1.30174849966279,1.08074145116362e-07,1.995026995401788e-06
MAP3K8,0.626715333951282,1.08280803826515e-07,1.996333916470278e-06
CASP1,0.802725710629898,1.09172077293914e-07,2.010243739043574e-06
FBXO15,-0.621243891915362,1.0996760912118e-07,2.022358008043328e-06
SPSB1,0.579654438922054,1.10573230192702e-07,2.0310550765724494e-06
LOC338799,-0.67228669453594,1.10578743790524e-07,2.0310550765724494e-06
CTSS,0.961741812704223,1.11195324748691e-07,2.039830339397335e-06
RNF145,0.581298538653557,1.11474449113191e-07,2.0427637029795885e-06
NIP7,-0.757013723199414,1.11494248658611e-07,2.0427637029795885e-06
LMTK2,0.501190425877502,1.11900091217533e-07,2.04892204405038e-06
MAFF,0.65088112745496,1.12505585276301e-07,2.058726114632586e-06
HIST1H3J,0.728028697588151,1.12831702427101e-07,2.0634088804776877e-06
STOX2,-0.644159092025833,1.13097031581017e-07,2.0669748532978405e-06
LRP1,0.538763379686829,1.14568859294445e-07,2.0924890361990882e-06
C5orf13,-0.56387602082744,1.15955994740032e-07,2.1139669810298143e-06
KRT18P55,0.577356006757945,1.16336522657084e-07,2.119589415899804e-06
MMP25,0.583390774564328,1.1833765553674e-07,2.1507155355063175e-06
KITLG,-0.503832033880331,1.18721663920088e-07,2.1563610996808072e-06
XLOC_010807,-0.823884402496858,1.20602160405282e-07,2.1891638604017464e-06
SLC22A12,-0.834010514736038,1.21302675971294e-07,2.1997188032930565e-06
CENPO,0.570429754920384,1.22054450374465e-07,2.20870454901772e-06
PLA2G4A,0.600751465523265,1.24675634157771e-07,2.249212729667633e-06
XLOC_000083,-0.868350209918479,1.2496208331069e-07,2.2529973646224282e-06
KLF12,-0.673525852791172,1.252594238264e-07,2.2569736035623806e-06
GINS2,0.935169172415871,1.25689430036425e-07,2.2633339276412115e-06
SKP2,0.681236346974006,1.26417146083082e-07,2.2750441451865363e-06
CES3,0.759527902944527,1.27538841210341e-07,2.293825866272645e-06
RHOD,0.668420432459061,1.28042908410147e-07,2.3014831757537615e-06
PIK3AP1,0.798958474267415,1.28187363261322e-07,2.3026712906624274e-06
NRAP,-1.1788684716518,1.28455910954254e-07,2.3060857123540726e-06
XLOC_l2_003401,-1.36899079153579,1.28577656360079e-07,2.3068621276617837e-06
LOC100133445,0.592310810182996,1.28702658909586e-07,2.307695997580789e-06
DMKN,-0.698623542498828,1.29379269583525e-07,2.3170005938577898e-06
LOC100505894,-1.1120206001473,1.29850469007343e-07,2.3240228886649185e-06
SAA2,1.14840720458289,1.30334540496725e-07,2.3312668752999117e-06
LOC100130093,-0.707670290166062,1.32373489603244e-07,2.365693371225631e-06
XLOC_l2_001771,-0.858999517799361,1.32420225795092e-07,2.365693371225631e-06
CTPS,0.638828508348503,1.352931061454e-07,2.4082336786196335e-06
MSX2P1,0.753987178374512,1.36348022235882e-07,2.4240748200049e-06
TSPAN1,0.564961769536826,1.36846740112542e-07,2.431470373898056e-06
GALT,-0.551221372157237,1.37809994549349e-07,2.4456280916764908e-06
MYCL1,-0.723234612380744,1.38744122325223e-07,2.460719533430086e-06
CAPNS2,0.734653558650995,1.413519461168e-07,2.5054589821957286e-06
XLOC_014086,0.724601461916912,1.41685047024652e-07,2.50833744696414e-06
HIST1H3G,0.600071061055264,1.42151889763305e-07,2.515087138087903e-06
HMOX1,1.03213925897637,1.45856540031141e-07,2.5759807682903677e-06
C20orf194,-0.547135634662239,1.46485703632606e-07,2.583914056378207e-06
LOH12CR2,-0.523232605654417,1.46569509050717e-07,2.583914056378207e-06
COL17A1,0.792556425550867,1.47532663383418e-07,2.5993344793236742e-06
LOC100287865,-1.09299421552949,1.48978980342103e-07,2.623244022944112e-06
TMEM48,0.508413182044457,1.50354313770945e-07,2.644292383662796e-06
CUX2,-0.697698424719591,1.50983831493837e-07,2.6537756219742114e-06
XLOC_000762,-0.597230042710683,1.51682300380166e-07,2.6644587229960066e-06
XLOC_003603,-0.520133334476313,1.52515987416787e-07,2.6759043810176337e-06
FAIM2,0.66887414644957,1.53072455477431e-07,2.6840652276675073e-06
HTR1D,0.985004636947137,1.53352293229034e-07,2.6857670997704713e-06
TRIM7,1.01631939503673,1.54445679655315e-07,2.7016962105419032e-06
CTSC,0.557193754146706,1.54675723014583e-07,2.7035489037194906e-06
GFRA3,-0.787550614739136,1.5533845037094e-07,2.7108588951907275e-06
AP1S3,0.610336799023561,1.58987293727163e-07,2.771172114340156e-06
SNORA34,-0.552484292023617,1.59077424693475e-07,2.771172114340156e-06
FIGNL1,0.66930453707889,1.65295962154466e-07,2.8743891927783713e-06
CCL18,2.22729115236378,1.68593955706965e-07,2.924816511402767e-06
OR4D11,-1.12836920222812,1.71506413345347e-07,2.973587301116848e-06
XLOC_008102,-1.29622999359566,1.7200709538169e-07,2.9805097400218783e-06
CENPE,0.975179815016372,1.7810971460476e-07,3.072941037498781e-06
GPR19,0.6725647959725,1.78177879675307e-07,3.072941037498781e-06
PDIA2,-1.52678508624115,1.80726748382313e-07,3.1132460032001257e-06
AK7,0.665434327929856,1.83455368524795e-07,3.158398576570987e-06
MT3,-0.571798321605556,1.84996056719201e-07,3.183058615259882e-06
KPNA2,0.56222380757106,1.87292132802781e-07,3.220679460976084e-06
RBP4,1.19052964877524,1.87967086076923e-07,3.2295864806104766e-06
XLOC_007085,1.41933719821461,1.88139786811118e-07,3.2295864806104766e-06
PLIN4,-1.16882640281529,1.88448452911348e-07,3.2311103466503467e-06
BVES,-1.12594044106698,1.89439189123849e-07,3.246203434385816e-06
KU-MEL-3,-0.863374105309365,1.89653868539578e-07,3.247988280093892e-06
PTP4A3,-0.823492869981103,1.90326659639635e-07,3.257612040471516e-06
KCNK6,0.564507345676996,1.9050821803594e-07,3.2588216016532042e-06
FBLIM1,0.598639266841769,1.91531313135845e-07,3.274416655285755e-06
LOC283075,-0.999981311671042,1.94220190806494e-07,3.318455213617003e-06
ENTPD2,0.697626200444156,1.9607460828686e-07,3.3462488898572834e-06
HMGB3P1,0.60503042371657,1.96490526730517e-07,3.3514008122788354e-06
KIF20B,0.687047888257104,1.97462242757175e-07,3.3660211079743963e-06
C1QTNF3,-0.876115711821788,1.99919949325169e-07,3.4019962193214047e-06
OPN4,-1.07452490573468,2.00860507032666e-07,3.413756703127224e-06
MNS1,0.951536068264282,2.00959544589972e-07,3.413756703127224e-06
WDR90,-0.705903033614383,2.01654467105022e-07,3.4235825992388135e-06
ZNF793,-0.774470692702178,2.04162233704625e-07,3.4561749562854372e-06
MCU,0.54862612967582,2.04934285361486e-07,3.4672474255632413e-06
LOC100507495,-0.625949836646506,2.05477715730813e-07,3.4724434214474594e-06
DUSP10,0.697113255680458,2.06297571425002e-07,3.484294844274689e-06
APOBR,0.596070215586252,2.06616109452572e-07,3.487670433424576e-06
TSHZ2,-1.02383173675027,2.0848854681507e-07,3.5152389063690634e-06
UBE2T,0.697892444301643,2.09272312535471e-07,3.5264304591699668e-06
WTIP,-0.612003806323562,2.10167065977353e-07,3.5354262936133082e-06
MSMO1,0.704958131009742,2.10978156286973e-07,3.5470400783532966e-06
XLOC_003719,-0.702866822348241,2.11322561982829e-07,3.5487699723150735e-06
SULT1A4,0.598758836900031,2.13413251816623e-07,3.579788039033628e-06
TRPM2,0.815823976038808,2.1491985002702e-07,3.603003167480926e-06
C9orf140,0.699232759511684,2.16132842040115e-07,3.6212724982183006e-06
NDST3,-0.609901327901241,2.18524779810546e-07,3.657515103950748e-06
FLRT3,-0.639001682166245,2.20396442168562e-07,3.6864033252417183e-06
COL4A4,-0.809213634702706,2.20878486786744e-07,3.6906876159335414e-06
POC1A,0.523760371090748,2.20903753791585e-07,3.6906876159335414e-06
ITIH4,-0.621410961939048,2.21547242983539e-07,3.699066378348472e-06
BST1,1.14412684510917,2.21656999192584e-07,3.699066378348472e-06
C20orf54,0.556549113388694,2.22065990749765e-07,3.7037884995199168e-06
KIT,-0.865634981804473,2.24521557202162e-07,3.7404985958373794e-06
TCTN2,-1.22098604821485,2.26516213481354e-07,3.7618951006734623e-06
PSRC1,0.558012769815224,2.33110442154397e-07,3.863874604643778e-06
INCENP,0.633368273326651,2.33597142858529e-07,3.8673756516567854e-06
LOC200261,-1.03394997376608,2.34349308775348e-07,3.8756654396679385e-06
LDLR,0.55530367772932,2.34804913581019e-07,3.88101619815466e-06
